CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
28480,MR.,ARTHUR,VAZQUEZ,8/28/1980,S,M,Arthur39@Adventure-Works.Com,10000,,Partial College,Manual,Y
28481,MS.,KRISTINE,MORENO,1/15/1979,M,F,Kristine7@Adventure-Works.Com,10000,,Partial College,Manual,Y
28482,MR.,JAIME,SHE,2/6/1978,S,M,Jaime24@Adventure-Works.Com,10000,,Partial College,Manual,N
28483,MRS.,TARA,RAJE,4/24/1976,S,F,Tara14@Adventure-Works.Com,10000,1,High School,Manual,Y
28484,MR.,HAROLD,RAMAN,9/13/1979,M,M,Harold9@Adventure-Works.Com,20000,,Bachelors,Clerical,N
28485,MS.,BIANCA,WU,2/2/1978,S,F,Bianca6@Adventure-Works.Com,20000,,Bachelors,Clerical,Y
28486,MS.,REBEKAH,CHANDRA,10/8/1978,M,F,Rebekah2@Adventure-Works.Com,20000,,Bachelors,Clerical,N
28487,MR.,GERALD,GILL,10/3/1978,S,M,Gerald22@Adventure-Works.Com,20000,,Bachelors,Clerical,Y
28488,MR.,REGINALD,TRAVERS,11/6/1977,S,M,Reginald19@Adventure-Works.Com,20000,,Partial College,Manual,Y
28489,MR.,JEFFERY,ZHU,8/27/1943,S,M,Jeffery14@Adventure-Works.Com,20000,2,Partial College,Manual,N
28490,MRS.,KRISTA,RAMOS,9/21/1943,S,F,Krista16@Adventure-Works.Com,20000,2,Partial College,Manual,N
28491,MRS.,CASSIE,JAI,4/22/1961,S,F,Cassie10@Adventure-Works.Com,20000,1,Partial College,Manual,N
28492,MRS.,BETHANY,TANG,5/7/1961,M,F,Bethany7@Adventure-Works.Com,30000,4,Graduate Degree,Clerical,N
28493,MRS.,MORGAN,WILSON,11/21/1961,M,F,Morgan30@Adventure-Works.Com,30000,4,Graduate Degree,Clerical,Y
28494,MR.,ROSS,MARTINEZ,10/26/1961,S,M,Ross17@Adventure-Works.Com,30000,4,Graduate Degree,Clerical,N
28495,MRS.,CATHERINE,MORGAN,11/19/1960,S,F,Catherine19@Adventure-Works.Com,10000,1,High School,Manual,N
28496,MR.,ADAM,SHAN,8/8/1960,S,M,Adam27@Adventure-Works.Com,10000,1,High School,Manual,Y
28497,MR.,ALVIN,YANG,9/11/1960,S,M,Alvin6@Adventure-Works.Com,20000,1,Partial College,Manual,N
28498,MRS.,TABITHA,RUIZ,4/11/1959,S,F,Tabitha21@Adventure-Works.Com,10000,1,High School,Manual,N
28499,MRS.,LYDIA,SRINI,12/7/1959,S,F,Lydia7@Adventure-Works.Com,20000,2,Partial College,Manual,Y
28500,MR.,JERMAINE,GONZALEZ,11/16/1959,S,M,Jermaine17@Adventure-Works.Com,20000,2,Partial College,Manual,N
28501,MR.,GERALD,PEREZ,9/4/1959,S,M,Gerald7@Adventure-Works.Com,20000,2,Partial College,Manual,N
28502,MRS.,DOMINIQUE,JORDAN,10/11/1959,S,F,Dominique1@Adventure-Works.Com,20000,2,Partial College,Manual,N
28503,MR.,JAY,SANZ,10/9/1959,S,M,Jay50@Adventure-Works.Com,30000,3,Graduate Degree,Clerical,Y
28504,MR.,REGINALD,GOMEZ,9/25/1958,S,M,Reginald9@Adventure-Works.Com,20000,2,Partial College,Manual,N
28505,MRS.,BARBARA,XIE,3/8/1958,M,F,Barbara34@Adventure-Works.Com,30000,1,Graduate Degree,Clerical,N
28507,MRS.,DEANNA,SURI,6/8/1959,M,F,Deanna3@Adventure-Works.Com,30000,3,Bachelors,Clerical,Y
28508,MS.,JAIME,ROMERO,10/17/1959,M,F,Jaime10@Adventure-Works.Com,30000,,Bachelors,Clerical,Y
28509,MS.,AUDREY,DIAZ,2/19/1959,S,F,Audrey4@Adventure-Works.Com,30000,,Bachelors,Clerical,Y
28510,MR.,GREGORY,ANDERSEN,3/23/1959,S,M,Gregory16@Adventure-Works.Com,30000,,Bachelors,Clerical,Y
28511,MR.,CHASE,RIVERA,3/17/1970,S,M,Chase17@Adventure-Works.Com,20000,,Partial College,Manual,N
28512,MR.,DWAYNE,ALONSO,11/12/1970,S,M,Dwayne7@Adventure-Works.Com,20000,,Partial College,Manual,N
28513,MS.,MOLLY,FERNANDEZ,7/24/1970,M,F,Molly14@Adventure-Works.Com,20000,,Partial College,Manual,N
28514,MRS.,LISA,CHEN,6/11/1969,S,F,Lisa5@Adventure-Works.Com,10000,2,High School,Manual,N
28515,MR.,TONY,LAL,12/27/1969,M,M,Tony11@Adventure-Works.Com,10000,2,High School,Manual,Y
28516,MR.,VINCENT,LIN,4/13/1970,S,M,Vincent7@Adventure-Works.Com,30000,,Bachelors,Clerical,N
28517,MR.,TROY,GONZALEZ,7/26/1969,S,M,Troy20@Adventure-Works.Com,20000,,Partial College,Manual,N
28518,MS.,TAMMY,SANCHEZ,11/17/1969,S,F,Tammy21@Adventure-Works.Com,30000,,Bachelors,Clerical,N
28519,MR.,JÉSUS,RAMOS,10/15/1969,M,M,Jésus16@Adventure-Works.Com,30000,1,Bachelors,Clerical,Y
28520,MS.,SUSAN,LIANG,4/5/1969,M,F,Susan27@Adventure-Works.Com,40000,,Graduate Degree,Clerical,Y
28521,MR.,BRADLEY,TANG,9/15/1969,S,M,Bradley6@Adventure-Works.Com,40000,,Graduate Degree,Clerical,N
28522,MS.,ROSA,MA,7/7/1969,M,F,Rosa15@Adventure-Works.Com,60000,,Graduate Degree,Skilled Manual,Y
28523,MR.,CHARLES,JAMES,1/9/1969,S,M,Charles46@Adventure-Works.Com,60000,,Graduate Degree,Skilled Manual,Y
28524,MS.,PAULA,GILL,9/8/1969,M,F,Paula16@Adventure-Works.Com,60000,,Graduate Degree,Skilled Manual,Y
28525,MR.,DOMINIC,RODRIGUEZ,11/4/1952,S,M,Dominic20@Adventure-Works.Com,20000,2,Partial College,Manual,N
28526,MR.,LUKE,YANG,7/9/1953,S,M,Luke16@Adventure-Works.Com,10000,2,High School,Manual,Y
28527,MR.,DWAYNE,RUBIO,6/21/1968,S,M,Dwayne19@Adventure-Works.Com,10000,2,High School,Manual,N
28528,MRS.,TASHA,CHANDE,6/19/1968,M,F,Tasha15@Adventure-Works.Com,20000,1,Partial College,Manual,N
28529,MRS.,TARA,CHANDE,6/8/1968,S,F,Tara15@Adventure-Works.Com,20000,1,Partial College,Manual,Y
28530,MR.,GAVIN,POWELL,9/15/1968,S,M,Gavin8@Adventure-Works.Com,20000,1,Partial College,Manual,N
28531,MR.,JARED,REED,11/6/1968,S,M,Jared22@Adventure-Works.Com,30000,1,Bachelors,Clerical,N
28532,MR.,TONY,XIE,12/6/1968,M,M,Tony6@Adventure-Works.Com,30000,1,Bachelors,Clerical,Y
28533,MR.,CLAYTON,SUN,4/12/1965,S,M,Clayton12@Adventure-Works.Com,60000,3,Bachelors,Professional,Y
28534,MRS.,SABRINA,ROMERO,6/5/1965,M,F,Sabrina6@Adventure-Works.Com,60000,3,Bachelors,Professional,N
28535,MS.,LESLIE,FERRIER,1/10/1968,S,F,Leslie9@Adventure-Works.Com,70000,,Bachelors,Professional,Y
28536,MRS.,MARTHA,GUO,2/15/1964,M,F,Martha17@Adventure-Works.Com,60000,3,Bachelors,Professional,Y
28537,MR.,CHRISTIAN,HAYES,7/16/1926,S,M,Christian9@Adventure-Works.Com,50000,1,Bachelors,Professional,N
28538,MR.,JEROME,SANZ,5/19/1973,S,M,Jerome19@Adventure-Works.Com,10000,,Partial High School,Manual,N
28539,MS.,BARBARA,ZHOU,8/5/1973,S,F,Barbara18@Adventure-Works.Com,10000,,Partial High School,Manual,N
28540,MS.,LEAH,ZHANG,11/26/1974,M,F,Leah0@Adventure-Works.Com,30000,,Partial College,Clerical,N
28541,MS.,ISABELLA,PEREZ,4/3/1974,S,F,Isabella42@Adventure-Works.Com,30000,,Partial College,Clerical,N
28542,MS.,MARTHA,ZHAO,2/18/1974,S,F,Martha10@Adventure-Works.Com,30000,,Partial College,Clerical,Y
28543,MR.,ROGER,YE,9/10/1974,S,M,Roger14@Adventure-Works.Com,30000,,Partial College,Clerical,N
28544,MR.,NICOLAS,SHAN,4/18/1974,S,M,Nicolas8@Adventure-Works.Com,30000,,Partial College,Clerical,N
28545,MR.,MICHEAL,RAMOS,9/17/1980,M,M,Micheal13@Adventure-Works.Com,20000,,Partial High School,Manual,Y
28546,MS.,ALISHA,XU,8/26/1980,M,F,Alisha12@Adventure-Works.Com,20000,,Partial High School,Manual,Y
28547,MS.,APRIL,SHEN,7/12/1980,S,F,April2@Adventure-Works.Com,20000,,Partial High School,Manual,N
28548,MS.,KRISTA,ORTEGA,11/17/1980,S,F,Krista20@Adventure-Works.Com,20000,,Partial High School,Manual,N
28549,MRS.,LYDIA,SUBRAM,7/25/1974,M,F,Lydia12@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
28550,MR.,WAYNE,ANDERSEN,12/19/1972,S,M,Wayne15@Adventure-Works.Com,10000,,Partial High School,Manual,Y
28551,MR.,WARREN,XU,12/12/1972,S,M,Warren11@Adventure-Works.Com,10000,,Partial High School,Manual,Y
28552,MS.,HOLLY,SUBRAM,10/14/1972,S,F,Holly12@Adventure-Works.Com,20000,,Partial High School,Manual,N
28553,MRS.,SABRINA,SERRANO,1/22/1973,M,F,Sabrina10@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
28554,MRS.,NATALIE,SANDERS,3/11/1973,M,F,Natalie24@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
28555,MRS.,MONIQUE,SERRANO,7/12/1973,M,F,Monique13@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
28556,MRS.,ISABEL,GONZALES,6/20/1973,M,F,Isabel16@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
28557,MR.,CASEY,ALVAREZ,11/14/1973,M,M,Casey28@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
28558,MS.,DAWN,STONE,1/3/1972,S,F,Dawn24@Adventure-Works.Com,20000,,Partial High School,Manual,N
28559,MR.,BILLY,GUTIERREZ,7/27/1972,M,M,Billy12@Adventure-Works.Com,30000,,High School,Manual,N
28560,MS.,PEGGY,SMITH,4/6/1972,S,F,Peggy1@Adventure-Works.Com,30000,,High School,Manual,Y
28561,MR.,CARLOS,KELLY,10/15/1971,S,M,Carlos4@Adventure-Works.Com,10000,,Partial High School,Manual,N
28562,MR.,PHILLIP,MARTINEZ,7/10/1972,M,M,Phillip19@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
28563,MR.,DENNIS,CAI,12/26/1972,S,M,Dennis23@Adventure-Works.Com,40000,1,Partial College,Clerical,Y
28564,MRS.,ALISHA,DENG,9/10/1972,S,F,Alisha25@Adventure-Works.Com,40000,2,Partial College,Clerical,Y
28565,MR.,JAMES,ALLEN,9/14/1971,S,M,James74@Adventure-Works.Com,10000,,Partial High School,Manual,N
28566,MR.,COLIN,SUN,6/23/1971,S,M,Colin14@Adventure-Works.Com,20000,,Partial High School,Manual,N
28567,MS.,ANN,KAPOOR,12/23/1971,S,F,Ann6@Adventure-Works.Com,20000,,Partial High School,Manual,N
28568,MRS.,DAISY,ALONSO,4/13/1970,M,F,Daisy4@Adventure-Works.Com,40000,2,Partial College,Clerical,Y
28569,MR.,DUSTIN,JAI,9/25/1971,M,M,Dustin11@Adventure-Works.Com,40000,2,Partial College,Clerical,Y
28570,MRS.,JENNA,TURNER,12/24/1971,S,F,Jenna4@Adventure-Works.Com,40000,2,Partial College,Clerical,N
28571,MRS.,ANNA,TORRES,10/12/1974,S,F,Anna18@Adventure-Works.Com,40000,3,Partial College,Clerical,N
28572,MR.,JEFFERY,YE,1/2/1974,M,M,Jeffery10@Adventure-Works.Com,40000,3,Partial College,Clerical,Y
28573,MR.,TYRONE,GILL,4/9/1974,S,M,Tyrone12@Adventure-Works.Com,40000,3,Partial College,Clerical,Y
28574,MS.,KAYLA,FLORES,5/19/1974,S,F,Kayla36@Adventure-Works.Com,50000,,Graduate Degree,Skilled Manual,Y
28575,MRS.,LINDA,GUTIERREZ,9/4/1975,S,F,Linda26@Adventure-Works.Com,40000,3,Partial College,Clerical,N
28576,MR.,SUNIL,UPPAL,4/6/1966,M,M,Sunil5@Adventure-Works.Com,80000,,Graduate Degree,Skilled Manual,N
28577,MR.,AUSTIN,HARRIS,5/8/1966,M,M,Austin49@Adventure-Works.Com,80000,,Graduate Degree,Skilled Manual,N
28578,MS.,ZOE,ROGERS,10/8/1966,S,F,Zoe18@Adventure-Works.Com,80000,,Graduate Degree,Skilled Manual,N
28579,MS.,GRACE,ROSS,6/18/1966,S,F,Grace51@Adventure-Works.Com,80000,,Graduate Degree,Skilled Manual,N
28580,MS.,AIMEE,LIU,1/6/1966,M,F,Aimee4@Adventure-Works.Com,80000,,Graduate Degree,Skilled Manual,Y
28581,MRS.,ALLISON,COLLINS,8/17/1954,S,F,Allison23@Adventure-Works.Com,20000,2,Partial High School,Manual,N
28582,MRS.,OLIVIA,HALL,8/26/1954,S,F,Olivia23@Adventure-Works.Com,20000,3,Partial High School,Clerical,N
28583,MR.,RYAN,LONG,2/25/1954,M,M,Ryan12@Adventure-Works.Com,30000,1,High School,Clerical,Y
28584,MRS.,ROLANDO,SMITH,5/3/1954,M,F,Rolando0@Adventure-Works.Com,30000,1,High School,Clerical,Y
28585,MR.,JULIAN,RUSSELL,10/4/1954,S,M,Julian19@Adventure-Works.Com,30000,1,High School,Clerical,N
28586,MR.,GABRIEL,DIAZ,7/23/1954,M,M,Gabriel19@Adventure-Works.Com,40000,1,Partial College,Clerical,Y
28587,MR.,XAVIER,HARRIS,2/24/1954,M,M,Xavier11@Adventure-Works.Com,40000,1,Partial College,Clerical,Y
28588,MRS.,EMMA,GRIFFIN,6/1/1954,M,F,Emma66@Adventure-Works.Com,40000,1,Partial College,Clerical,Y
28589,MR.,JOHN,WALKER,12/16/1955,S,M,John57@Adventure-Works.Com,20000,3,Partial High School,Clerical,N
28590,MR.,GABRIEL,JAI,7/18/1955,S,M,Gabriel29@Adventure-Works.Com,20000,3,Partial High School,Clerical,N
28591,MRS.,MARY,COLLINS,8/14/1955,S,F,Mary16@Adventure-Works.Com,20000,3,Partial High School,Clerical,N
28592,MRS.,ALYSSA,JOHNSON,7/24/1955,S,F,Alyssa1@Adventure-Works.Com,20000,3,Partial High School,Clerical,N
28593,MRS.,FAITH,PETERSON,1/7/1955,S,F,Faith26@Adventure-Works.Com,20000,3,Partial High School,Clerical,N
28594,MRS.,SYDNEY,COOPER,5/8/1955,S,F,Sydney11@Adventure-Works.Com,20000,3,Partial High School,Clerical,Y
28595,MR.,XAVIER,JAMES,2/9/1955,S,M,Xavier65@Adventure-Works.Com,20000,3,Partial High School,Clerical,N
28596,MRS.,HALEY,BUTLER,10/5/1955,S,F,Haley33@Adventure-Works.Com,20000,3,Partial High School,Clerical,N
28597,MRS.,BRIANNA,HARRIS,6/26/1955,S,F,Brianna12@Adventure-Works.Com,20000,3,Partial High School,Clerical,N
28598,MR.,WYATT,RUSSELL,6/13/1955,M,M,Wyatt69@Adventure-Works.Com,30000,1,High School,Clerical,Y
28599,MRS.,STEPHANIE,PERRY,3/25/1955,S,F,Stephanie35@Adventure-Works.Com,30000,1,High School,Clerical,N
28600,MRS.,DESTINY,CLARK,2/26/1955,S,F,Destiny17@Adventure-Works.Com,30000,1,High School,Clerical,N
28601,MR.,CHRISTIAN,GONZALES,12/4/1955,S,M,Christian4@Adventure-Works.Com,30000,1,High School,Clerical,N
28602,MRS.,ISABELLA,MORGAN,4/10/1956,S,F,Isabella87@Adventure-Works.Com,20000,3,Partial High School,Clerical,N
28603,MR.,BRIAN,BELL,9/6/1956,M,M,Brian25@Adventure-Works.Com,20000,3,Partial High School,Clerical,N
28604,MRS.,ALLISON,JAMES,6/3/1956,S,F,Allison6@Adventure-Works.Com,20000,3,Partial High School,Clerical,N
28606,MR.,JOSHUA,WILSON,4/4/1956,S,M,Joshua9@Adventure-Works.Com,20000,3,Partial High School,Clerical,N
28607,MR.,HUNTER,SHARMA,10/23/1956,S,M,Hunter25@Adventure-Works.Com,20000,3,Partial High School,Clerical,N
28608,MR.,BRIAN,RICHARDSON,4/2/1956,S,M,Brian21@Adventure-Works.Com,20000,3,Partial High School,Clerical,N
28609,MR.,JOSE,HARRIS,10/12/1956,M,M,Jose75@Adventure-Works.Com,30000,2,High School,Skilled Manual,N
28610,MRS.,JACQUELINE,BAILEY,10/9/1956,M,F,Jacqueline40@Adventure-Works.Com,30000,2,High School,Skilled Manual,N
28611,MR.,CHRISTIAN,ALEXANDER,12/1/1956,S,M,Christian6@Adventure-Works.Com,30000,2,High School,Skilled Manual,Y
28612,MR.,GABRIEL,ROBERTS,7/15/1956,S,M,Gabriel34@Adventure-Works.Com,30000,2,High School,Skilled Manual,Y
28613,MR.,JAMES,CAMPBELL,6/20/1956,M,M,James56@Adventure-Works.Com,30000,2,High School,Skilled Manual,Y
28614,MR.,LUIS,JENKINS,5/15/1957,S,M,Luis5@Adventure-Works.Com,20000,2,Partial High School,Clerical,Y
28615,MR.,JONATHAN,FLORES,6/11/1957,M,M,Jonathan12@Adventure-Works.Com,20000,2,Partial High School,Clerical,Y
28616,MRS.,SARAH,HARRIS,7/8/1957,S,F,Sarah16@Adventure-Works.Com,30000,2,High School,Skilled Manual,Y
28617,MR.,NOAH,DAVIS,6/27/1957,S,M,Noah62@Adventure-Works.Com,30000,2,High School,Skilled Manual,N
28618,MRS.,KATELYN,BAILEY,9/22/1958,M,F,Katelyn15@Adventure-Works.Com,30000,2,High School,Skilled Manual,Y
28619,MRS.,BRIANNA,BAILEY,2/8/1958,M,F,Brianna33@Adventure-Works.Com,30000,2,High School,Skilled Manual,Y
28620,MR.,COLE,RICHARDSON,9/3/1958,M,M,Cole11@Adventure-Works.Com,30000,2,High School,Skilled Manual,Y
28621,MRS.,KRISTEN,LIU,9/25/1958,M,F,Kristen4@Adventure-Works.Com,40000,1,Partial College,Clerical,Y
28622,MRS.,JULIA,COOPER,9/13/1958,M,F,Julia53@Adventure-Works.Com,40000,1,Partial College,Clerical,Y
28623,MR.,MARCUS,TURNER,3/4/1958,M,M,Marcus42@Adventure-Works.Com,40000,1,Partial College,Clerical,N
28624,MR.,CARSON,JENKINS,7/25/1958,S,M,Carson5@Adventure-Works.Com,40000,2,Partial College,Clerical,Y
28626,MRS.,BAILEY,HERNANDEZ,2/24/1959,S,F,Bailey38@Adventure-Works.Com,40000,2,Partial College,Clerical,N
28627,MR.,EDWARD,COLLINS,6/22/1959,S,M,Edward21@Adventure-Works.Com,40000,2,Partial College,Clerical,N
28628,MRS.,COURTNEY,PHILLIPS,1/6/1959,S,F,Courtney3@Adventure-Works.Com,40000,2,Partial College,Clerical,N
28629,MRS.,CYNTHIA,MADAN,8/6/1959,M,F,Cynthia12@Adventure-Works.Com,40000,2,Partial College,Clerical,N
28630,MR.,JACK,ZIMMERMAN,11/13/1959,S,M,Jack24@Adventure-Works.Com,40000,2,Partial College,Clerical,Y
28631,MR.,ISAIAH,PHILLIPS,9/19/1972,S,M,Isaiah29@Adventure-Works.Com,50000,,Graduate Degree,Skilled Manual,N
28632,MS.,KATHRYN,NATH,9/11/1973,M,F,Kathryn16@Adventure-Works.Com,40000,,Graduate Degree,Skilled Manual,Y
28633,MRS.,CHRISTINA,HOWARD,7/26/1973,S,F,Christina9@Adventure-Works.Com,40000,1,Graduate Degree,Skilled Manual,Y
28634,MR.,NATHAN,MITCHELL,3/22/1973,S,M,Nathan39@Adventure-Works.Com,40000,1,Graduate Degree,Skilled Manual,Y
28635,MR.,LEVI,GONZALEZ,2/7/1973,M,M,Levi16@Adventure-Works.Com,40000,1,Graduate Degree,Skilled Manual,Y
28636,MRS.,VICTORIA,BRYANT,3/26/1973,M,F,Victoria64@Adventure-Works.Com,40000,1,Graduate Degree,Skilled Manual,Y
28637,MR.,BRANDON,LEE,4/7/1973,M,M,Brandon52@Adventure-Works.Com,40000,1,Graduate Degree,Skilled Manual,N
28638,MRS.,ALEXANDRA,THOMPSON,6/11/1973,S,F,Alexandra79@Adventure-Works.Com,40000,1,Graduate Degree,Skilled Manual,Y
28639,MRS.,JACQUELINE,MORGAN,10/24/1973,M,F,Jacqueline37@Adventure-Works.Com,40000,1,Graduate Degree,Skilled Manual,Y
28640,MR.,BRYCE,COOK,2/3/1972,S,M,Bryce20@Adventure-Works.Com,50000,1,Graduate Degree,Skilled Manual,Y
28641,MRS.,BRITTANY,BUTLER,1/16/1971,M,F,Brittany12@Adventure-Works.Com,50000,1,Graduate Degree,Skilled Manual,Y
28642,MRS.,LAUREN,WARD,7/5/1971,M,F,Lauren13@Adventure-Works.Com,50000,1,Graduate Degree,Skilled Manual,Y
28643,MR.,XAVIER,GRAY,5/13/1971,M,M,Xavier72@Adventure-Works.Com,50000,1,Graduate Degree,Skilled Manual,Y
28644,MRS.,MARTHA,CHOW,11/3/1971,M,F,Martha2@Adventure-Works.Com,50000,1,Graduate Degree,Skilled Manual,Y
28645,MR.,MARTIN,FERNANDEZ,4/14/1971,M,M,Martin20@Adventure-Works.Com,50000,1,Graduate Degree,Skilled Manual,Y
28646,MRS.,ALEXIS,MOORE,6/1/1972,M,F,Alexis7@Adventure-Works.Com,50000,1,Graduate Degree,Skilled Manual,Y
28647,MRS.,HANNAH,FOSTER,9/9/1972,M,F,Hannah37@Adventure-Works.Com,50000,1,Graduate Degree,Skilled Manual,Y
28649,MR.,NATHAN,MARTINEZ,10/12/1972,S,M,Nathan51@Adventure-Works.Com,60000,1,Graduate Degree,Skilled Manual,Y
28650,MRS.,JESSICA,CLARK,2/6/1970,M,F,Jessica67@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
28651,MRS.,LAUREN,BROWN,2/10/1970,M,F,Lauren22@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
28652,MRS.,MARIAH,MURPHY,6/23/1970,M,F,Mariah39@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
28653,MRS.,GRACE,WILLIAMS,9/9/1970,M,F,Grace1@Adventure-Works.Com,40000,1,Bachelors,Skilled Manual,Y
28654,MR.,MIGUEL,NELSON,7/8/1970,M,M,Miguel35@Adventure-Works.Com,60000,1,Graduate Degree,Professional,Y
28655,MR.,DEVIN,SMITH,12/2/1969,M,M,Devin0@Adventure-Works.Com,60000,1,Bachelors,Skilled Manual,Y
28656,MR.,LUCAS,MURPHY,5/22/1969,M,M,Lucas86@Adventure-Works.Com,60000,2,Bachelors,Skilled Manual,N
28657,MR.,RYAN,HAYES,11/5/1969,S,M,Ryan26@Adventure-Works.Com,60000,2,Bachelors,Skilled Manual,Y
28658,MRS.,JASMINE,BAILEY,5/20/1969,S,F,Jasmine27@Adventure-Works.Com,60000,2,Bachelors,Skilled Manual,N
28659,MRS.,VANESSA,SIMMONS,3/12/1969,S,F,Vanessa16@Adventure-Works.Com,60000,1,Graduate Degree,Professional,Y
28660,MR.,JUSTIN,ANDERSON,11/15/1971,S,M,Justin29@Adventure-Works.Com,60000,1,Graduate Degree,Professional,Y
28661,MR.,DALTON,WARD,4/10/1971,S,M,Dalton74@Adventure-Works.Com,60000,1,Graduate Degree,Professional,N
28662,MR.,ISAIAH,MURPHY,7/21/1971,S,M,Isaiah14@Adventure-Works.Com,70000,3,Graduate Degree,Professional,N
28664,MRS.,ASHLEE,SHARMA,10/26/1968,S,F,Ashlee16@Adventure-Works.Com,70000,2,Bachelors,Skilled Manual,Y
28665,MRS.,DONNA,ANAND,3/5/1968,M,F,Donna20@Adventure-Works.Com,70000,2,Bachelors,Skilled Manual,Y
28666,MR.,KELVIN,ZHU,10/21/1968,M,M,Kelvin32@Adventure-Works.Com,70000,2,Bachelors,Skilled Manual,Y
28667,MR.,DEVIN,WILLIAMS,12/27/1968,S,M,Devin2@Adventure-Works.Com,70000,2,Bachelors,Skilled Manual,N
28668,MR.,JEREMY,PARKER,9/8/1967,S,M,Jeremy18@Adventure-Works.Com,40000,,Bachelors,Professional,N
28669,MR.,JORDAN,CARTER,7/9/1970,S,M,Jordan64@Adventure-Works.Com,60000,1,Graduate Degree,Professional,N
28670,MRS.,JULIA,GONZALES,2/27/1970,M,F,Julia83@Adventure-Works.Com,60000,2,Graduate Degree,Professional,Y
28671,MRS.,GABRIELLE,RUSSELL,5/26/1970,M,F,Gabrielle42@Adventure-Works.Com,70000,3,Graduate Degree,Professional,N
28672,MR.,BLAKE,JOHNSON,9/27/1970,S,M,Blake0@Adventure-Works.Com,70000,4,Graduate Degree,Professional,Y
28673,MRS.,ARIANNA,REED,6/8/1970,M,F,Arianna42@Adventure-Works.Com,70000,4,Graduate Degree,Professional,N
28674,MR.,NATHAN,YANG,7/17/1970,M,M,Nathan24@Adventure-Works.Com,80000,2,Graduate Degree,Professional,Y
28675,MR.,ANGEL,MITCHELL,9/9/1967,S,M,Angel34@Adventure-Works.Com,60000,2,Bachelors,Skilled Manual,Y
28676,MR.,ALEX,BAILEY,10/20/1967,S,M,Alex20@Adventure-Works.Com,60000,2,Bachelors,Skilled Manual,N
28677,MR.,DAMIEN,TANG,8/13/1966,S,M,Damien21@Adventure-Works.Com,80000,3,Bachelors,Skilled Manual,Y
28678,MR.,BEN,ADAMS,5/3/1966,S,M,Ben2@Adventure-Works.Com,80000,3,Bachelors,Skilled Manual,N
28679,MR.,JULIAN,BRYANT,3/10/1966,S,M,Julian17@Adventure-Works.Com,60000,,Graduate Degree,Professional,N
28680,MS.,HANNAH,BROWN,10/9/1966,S,F,Hannah5@Adventure-Works.Com,60000,,Graduate Degree,Professional,N
28681,MS.,VICTORIA,JOHNSON,3/18/1966,M,F,Victoria2@Adventure-Works.Com,60000,,Graduate Degree,Professional,Y
28682,MS.,CASSIDY,PERRY,11/23/1966,M,F,Cassidy8@Adventure-Works.Com,60000,,Graduate Degree,Professional,Y
28683,MRS.,MALLORY,MUNOZ,10/9/1970,S,F,Mallory15@Adventure-Works.Com,10000,1,High School,Manual,N
28684,MRS.,KRISTI,SAUNDERS,12/12/1970,M,F,Kristi16@Adventure-Works.Com,10000,2,High School,Manual,Y
28685,MR.,MARSHALL,ZHU,3/16/1970,M,M,Marshall13@Adventure-Works.Com,10000,2,High School,Manual,Y
28686,MRS.,SHEENA,JAI,3/23/1970,S,F,Sheena9@Adventure-Works.Com,10000,2,High School,Manual,Y
28687,MR.,JAVIER,GUTIERREZ,11/20/1970,S,M,Javier5@Adventure-Works.Com,10000,2,High School,Manual,N
28688,MS.,MARGARET,YE,9/8/1970,S,F,Margaret16@Adventure-Works.Com,30000,,Bachelors,Clerical,N
28689,MR.,KELVIN,ZHANG,5/27/1969,S,M,Kelvin20@Adventure-Works.Com,10000,2,High School,Manual,Y
28690,MR.,CORY,CHANDRA,4/9/1970,S,M,Cory20@Adventure-Works.Com,30000,,Bachelors,Clerical,Y
28691,MR.,ALEJANDRO,ANDERSEN,7/12/1970,S,M,Alejandro38@Adventure-Works.Com,30000,,Bachelors,Clerical,N
28692,MS.,KRISTI,ROWE,11/25/1970,S,F,Kristi42@Adventure-Works.Com,30000,,Bachelors,Clerical,N
28693,MS.,TAMARA,CHANDE,4/8/1970,S,F,Tamara26@Adventure-Works.Com,30000,,Bachelors,Clerical,N
28694,MR.,LARRY,SUAREZ,7/17/1970,M,M,Larry21@Adventure-Works.Com,30000,,Bachelors,Clerical,Y
28695,MR.,MARIO,RAJI,8/25/1970,M,M,Mario20@Adventure-Works.Com,40000,,Graduate Degree,Clerical,Y
28696,MS.,ROBIN,NAVARRO,9/5/1970,S,F,Robin6@Adventure-Works.Com,40000,,Graduate Degree,Clerical,Y
